,account_name,month,channel,post_id,engagement,rankengage
26881,iphoneDroid.net,August,youtube,1,47,690.0
34423,ท่องเที่ยวสะดุดตา Sadoodta,August,twitter,21,47,294.0
45119,ไดอารี่การเงิน - Money Diaries,June,instagram,4,47,783.0
45284,ไปกินข้าว Paikinkao,September,instagram,7,47,771.0
23788,We read this book,August,facebook,5,47,1647.0
7097,Excel for everyone,May,facebook,2,47,1672.0
44455,โค้ดลับ 108 ซื้อ-ขายหุ้น,December,facebook,1,47,1592.0
21965,Thai Book Review ( มาร่วมแนะนำหนังสือดี ๆ กัน ),March,facebook,7,47,1672.0
11967,Ki Art Yoga - online yoga & lifestyle studio,May,instagram,1,47,792.0
33839,ตีแผ่ชีวิตมหาลัย,June,twitter,4,47,286.0
23359,VI,August,facebook,2,47,1647.0
25276,banana_blah_blah_,April,instagram,1,47,773.0
23117,Travelerspulse,November,instagram,1,47,798.0
15290,MotobigbikeThailand,December,facebook,5,47,1592.0
13878,Mao-Investor,March,youtube,2,47,669.0
5195,DailyGizmo.tv by Ceemeagain,March,facebook,2,47,1672.0
31055,กินแล้วกรี๊ด,October,facebook,21,47,1615.0
43287,เลิกโง่,January,twitter,6,47,298.0
21799,TechHangout,July,twitter,3,47,292.0
22552,The Urban Property,February,facebook,9,47,1677.0
21793,TechHangout,February,twitter,7,47,296.0
35596,บันทึกนึกขึ้นได้,March,twitter,7,47,297.0
12377,KwinKon การเงิน,August,facebook,31,47,1647.0
11238,Judie TV,May,youtube,1,47,684.0
22330,The Breakfast Club Studio,February,facebook,11,47,1677.0
36517,พิกุลแฮม,April,youtube,3,47,688.0
45364,ไปวิ่ง,July,instagram,2,47,793.0
14681,MinuteThailand,April,twitter,16,47,288.0
19106,Rocky Journey,May,youtube,6,47,684.0
3039,BigData RPG,October,youtube,1,47,660.0
43733,เอิ๊ก พีรญา ป้อมอาษา,October,youtube,3,46,661.0
32097,ครีเอทีฟริมทาง,October,facebook,10,46,1616.0
25731,di5trotion,February,twitter,7,46,297.0
3355,Blognone,October,youtube,3,46,661.0
31020,กินแก้มตุ่ย ตะลุยเที่ยว,February,instagram,11,46,801.0
8033,FitmumwithBebe,June,facebook,3,46,1673.0
4607,Chopluem,September,facebook,1,46,1640.0
33169,ชาร์ลี มังเกอร์ สแกนหุ้นด้วย Price Pattern ทำกำไรอย่างมีระบบ ทุกสภาวะตลาด,October,youtube,1,46,661.0
2974,Beyond esports,October,youtube,3,46,661.0
12570,Lala Sketch Stamp,September,facebook,1,46,1640.0
43502,เล่นหุ้นกับบัง,July,facebook,5,46,1677.0
92,108blog,June,facebook,2,46,1673.0
23780,Wawow,May,twitter,1,46,286.0
10730,Janenipa,June,youtube,3,46,699.0
44753,โยคะ & ไลฟ์สไตล์ by Ki Art Yoga ϟ #kiartyoga,April,facebook,2,46,1669.0
16225,"No plastic,Thailand",December,facebook,3,46,1593.0
19758,Save Thailay,June,facebook,1,46,1673.0
20810,SteveKunG,December,twitter,3,46,259.0
32766,งงหุ้น,July,facebook,2,46,1677.0
17620,Papeterie,December,facebook,16,46,1593.0
35453,บลอสซั่ม ชนัญชิดา รุ่งเพชรรัตน์,February,youtube,1,46,656.0
22775,ThinkofLiving.Com,February,twitter,13,46,297.0
33573,ดร.จิติพล พฤกษาเมธานันท์,October,twitter,15,46,288.0
12355,KruWhan,July,twitter,2,46,293.0
18555,PuPe_so_Sweet,January,youtube,1,46,652.0
31003,กินเพลิน เดินเที่ยว,May,youtube,2,46,685.0
28411,odiniapp,June,instagram,9,46,784.0
34212,ทะเลไทยไร้ขยะ,October,facebook,4,46,1616.0
1557,Art of MANA DKK,October,facebook,3,46,1616.0
21896,Techtalkthai,February,youtube,12,46,656.0
27565,lifestylehattaya70,May,twitter,10,46,286.0
26179,fotograzero,April,instagram,2,46,774.0
25887,emmeemm,April,youtube,2,46,689.0
40680,อร่อยง่าย by พี่สาว,June,instagram,7,46,784.0
11554,KUTE CLUB,June,instagram,2,46,784.0
22204,Thailand Scooter,June,facebook,87,46,1673.0
9085,Godoeat,June,twitter,12,46,287.0
42843,เมนูอร่อย ทำง่ายๆ,September,facebook,10,46,1640.0
8586,GGgeorgie,July,facebook,22,46,1677.0
24461,Yoky,February,facebook,6,46,1678.0
13369,MORE THAN SURFACE,August,facebook,20,46,1648.0
33589,ดีกว่ากินดิน,January,facebook,2,46,1658.0
9325,Greenpeace Thailand,January,youtube,6,46,652.0
4829,Cook With Kui,May,youtube,4,46,685.0
23713,Wannita Kumnui,April,facebook,26,46,1669.0
3598,BottomLiner - บทสรุปการลงทุน,September,youtube,1,45,671.0
36344,พลอย CocoPsyche,February,youtube,1,45,657.0
14944,Mom&Dad Family,November,facebook,7,45,1617.0
24009,Whereeatit,October,twitter,2,45,289.0
45361,ไปวิ่ง,February,instagram,1,45,802.0
43299,เลิกโง่,May,twitter,11,45,287.0
8030,FitmumwithBebe,December,facebook,1,45,1594.0
12284,Koonguy CH,December,youtube,5,45,644.0
24204,WopLastNighTV,February,instagram,2,45,802.0
43328,เลี้ยงลูกด้วยหนังสือ,November,instagram,10,45,799.0
43183,เรื่องสิ่งแวดล้อมเรื่องของเรา,August,facebook,7,45,1649.0
34789,นักเลงโรงหนัง,December,instagram,1,45,784.0
21984,Thai Jogging Magazine,August,facebook,8,45,1649.0
22783,ThinkofLiving.Com,March,twitter,13,45,298.0
33985,ตูนน์ ชนกกานต์ วีรคติธรรม,September,twitter,6,45,296.0
5635,Digitalay,April,twitter,2,45,289.0
13799,Maibat Money,June,facebook,4,45,1674.0
18591,Pure Swan,December,facebook,17,45,1594.0
25021,ahiru.studio,April,instagram,3,45,775.0
20019,Sinthorn,April,instagram,1,45,775.0
19518,SUPERTOMMO,January,instagram,1,45,797.0
23163,TripTH ทริปไทยแลนด์,June,youtube,29,45,700.0
24601,Yueiiz K,January,facebook,4,45,1659.0
13840,Mamo,September,facebook,18,45,1641.0
33761,ตายายสอนหลาน,August,youtube,1,45,691.0
8857,Getout Thailand,September,instagram,1,45,772.0
37248,มาอ่านเล่มนี้กัน,January,facebook,1,45,1659.0
26133,foodoclockth,May,twitter,3,45,287.0
9482,HFlight.net ตั๋วเครื่องบิน รีวิว สายการบิน โรงแรมและการท่องเที่ยว,December,instagram,1,45,784.0
22889,TomJoke Foodtv,September,instagram,5,45,772.0
19706,SaroopBook สรุปหนังสือน่าอ่าน,September,facebook,1,45,1641.0
18718,RK Thai Kitchen,January,facebook,3,45,1659.0
19730,Saturday School,June,instagram,3,45,785.0
45137,ไดอารี่คนเล่นหุ้น,February,facebook,4,45,1679.0
9202,Gourmet&Cuisine,June,youtube,6,45,700.0
28404,odiniapp,January,instagram,3,45,797.0
32093,ครีเอทีฟริมทาง,January,facebook,2,45,1659.0
17208,POP A PANDA,February,youtube,1,45,657.0
23513,Vivienne Wonder,June,youtube,1,45,700.0
38587,วิ Beauty4ties,June,instagram,3,45,785.0
22822,Thisisgame PConsole,June,facebook,40,45,1674.0
35414,บนกองเงินกองทอง,June,youtube,4,45,700.0
32602,คุณแม่เลอค่า,February,youtube,2,44,658.0
4202,CarGURu,July,youtube,2,44,695.0
29510,sirreallit,July,facebook,1,44,1678.0
2966,Beyond esports,June,youtube,3,44,701.0
8855,Getout Thailand,October,instagram,2,44,792.0
42613,เป็ดพาไป,December,instagram,4,44,785.0
38982,สมาคมคนรักประวัติศาสตร์,April,facebook,12,44,1670.0
33666,ตังเม Bucciime,November,twitter,1,44,277.0
34208,ทะเลไทยไร้ขยะ,February,facebook,4,44,1680.0
18813,Read-A-Round อ่านมาขายไป,February,facebook,6,44,1680.0
26421,happiepie,October,instagram,1,44,792.0
623,AAA_Daren,December,youtube,4,44,645.0
31818,คนใฝ่รู้Studios,March,facebook,1,44,1673.0
24100,Wonder Boy,January,twitter,3,44,299.0
17044,PHAR,September,instagram,1,44,773.0
34782,นักอ่าน พันล้านเรื่อง,July,facebook,9,44,1678.0
29865,thaimobilecenter.com,July,youtube,1,44,695.0
14516,Miew8,September,facebook,7,44,1642.0
7973,Fit-D,March,youtube,4,44,670.0
42949,เมื่อครีเอทีฟพบจิตแพทย์,April,facebook,1,44,1670.0
25538,cheewajitmedia,November,twitter,7,44,277.0
10714,Janenipa,April,facebook,12,44,1670.0
25296,bbtheboringboy,June,facebook,10,44,1675.0
13830,Mamo,August,facebook,13,44,1650.0
990,Airvikitsreth,December,youtube,1,44,645.0
45425,ไปเที่ยวกัน GoThaitogether,November,instagram,3,44,800.0
14507,Miew8,April,facebook,5,44,1670.0
31302,กูเที่ยวไปเรื่อย,December,facebook,3,44,1595.0
7079,Excel Wizard,October,youtube,1,44,662.0
5885,Dr.Sarin Health Chanel,August,instagram,1,44,796.0
18382,Porschary,March,youtube,1,44,670.0
22327,The Breakfast Club Studio,April,facebook,9,44,1670.0
38750,วิ่งแถวบ้าน : runfronthome,July,instagram,1,44,794.0
34628,นักท่องเที่ยวสัญชาติไทย,January,twitter,1,44,299.0
44346,โกดังหนัง,November,youtube,7,44,645.0
18357,Porropz Blog,March,instagram,2,44,797.0
44360,โก๋ Sniper Trade,February,youtube,4,44,658.0
12176,KirosZ,April,twitter,1,44,290.0
9182,Gourmet&Cuisine,August,youtube,4,43,692.0
42220,เที่ยวจนไม่มีจะแดก,November,youtube,5,43,646.0
22332,The Breakfast Club Studio,July,facebook,7,43,1679.0
37087,มนุษย์เงินเดือนพันธุ์ใหม่,May,youtube,10,43,686.0
29025,ppfitlife,June,facebook,137,43,1676.0
997,Airvikitsreth,March,youtube,1,43,671.0
19003,Riding Magazine,January,youtube,1,43,653.0
22333,The Breakfast Club Studio,June,facebook,10,43,1676.0
44598,โตไปด้วยกัน Family Journey,August,instagram,2,43,797.0
14946,Mom&Dad Family,September,facebook,8,43,1643.0
45136,ไดอารี่คนเล่นหุ้น,December,facebook,35,43,1596.0
21986,Thai Jogging Magazine,February,facebook,3,43,1681.0
9076,Godoeat,February,twitter,12,43,298.0
12361,KruWhan,September,twitter,5,43,297.0
6764,EndlessChannel TH,July,facebook,3,43,1679.0
27814,mayday,September,instagram,1,43,774.0
42833,เมนูอร่อย ทำง่ายๆ,August,facebook,19,43,1651.0
25697,dalyn.diet,November,youtube,1,43,646.0
14124,May clinic คลีนิกนักวิ่งโดยหมอเมย์,July,youtube,1,43,696.0
22564,The Walking Backpack,December,youtube,1,43,646.0
6054,Dude It’s Time,December,facebook,23,43,1596.0
22817,Thisisgame PConsole,August,facebook,87,43,1651.0
28901,piyanun.illustration,October,instagram,1,43,793.0
27306,karnmayouting,June,twitter,1,43,288.0
11624,Kanith,April,facebook,3,43,1671.0
12729,Let's Eat Thailand กิน/เที่ยว/ที่เดียวครบ,January,instagram,3,43,798.0
31027,กินแก้มตุ่ย ตะลุยเที่ยว,July,youtube,3,43,696.0
33633,ตังเม Bucciime,April,twitter,10,43,291.0
8002,FitFest,February,instagram,1,43,803.0
45499,ไปไง มาไง,September,twitter,1,43,297.0
12894,Little Ing Baby,March,instagram,1,43,798.0
9909,History in Brief - ประวัติศาสตร์โลกฉบับย่อ,March,facebook,1,43,1674.0
9967,Hook Money,May,facebook,9,43,1673.0
979,Air Palida Vikitsreth,June,facebook,4,43,1676.0
35966,ป้าพิม - PaPim,August,youtube,3,43,692.0
40932,อะไรนี่,November,facebook,1,43,1618.0
28413,odiniapp,June,youtube,3,42,702.0
1341,Answer by Yok - เลี้ยงลูกง่าย สร้างวินัยเชิงบวก PD,March,facebook,1,42,1675.0
6599,Eat and Travel Diary,May,facebook,20,42,1674.0
34608,นักดองหนังสือ,June,facebook,4,42,1677.0
22206,Thailand Scooter,May,facebook,94,42,1674.0
24464,Yoky,June,facebook,2,42,1677.0
38159,ลิค,December,twitter,1,42,260.0
4036,CHULA Zero Waste,May,twitter,7,42,288.0
18140,PlearnGaming,November,facebook,47,42,1619.0
12734,Let's Eat Thailand กิน/เที่ยว/ที่เดียวครบ,June,youtube,5,42,702.0
12600,Lapis Lazuli,August,twitter,2,42,295.0
10527,JETKOY,July,youtube,2,42,697.0
22827,Thisisgame PConsole,September,facebook,54,42,1644.0
45594,ไม่ง้อยา by หมอบุรินทร์,November,facebook,1,42,1619.0
12881,Little Ing Baby,August,instagram,2,42,798.0
21997,Thai Livestream,August,facebook,34,42,1652.0
726,AI บ้านบ้าน,December,youtube,1,42,647.0
2262,Banana Blah Blah,March,twitter,3,42,299.0
7325,FINNOMENA,April,twitter,2,42,292.0
10549,JIM Makeup Story,September,facebook,8,42,1644.0
38723,วิ่งทั่วไทยไปทุกภาค,August,instagram,2,42,798.0
14361,MeowCode - สอน python,March,youtube,2,42,672.0
44362,โก๋ Sniper Trade,January,youtube,5,42,654.0
22555,The Urban Property,June,facebook,19,42,1677.0
6035,Ducking Tiger,February,twitter,15,42,299.0
26419,happiepie,May,instagram,1,42,793.0
38282,ลุงเด้ง ป้าไก่ กิน เที่ยว ทั่วโลก,December,youtube,3,42,647.0
14195,Media Insight,June,facebook,8,42,1677.0
24590,Yoyoyo Channel,September,facebook,4,42,1644.0
31668,คนงามเพราะอ่าน - Beauty and the Book,November,facebook,3,42,1619.0
25534,cheewajitmedia,July,twitter,4,42,294.0
25050,alostliketrip,May,twitter,5,42,288.0
13049,LoveSyrup,March,facebook,19,42,1675.0
33563,ดร.จิติพล พฤกษาเมธานันท์,July,twitter,14,42,294.0
42619,เป็ดพาไป,July,twitter,5,41,295.0
21147,Superbike Society,June,youtube,3,41,703.0
16591,OSAKA99 TV,December,youtube,1,41,648.0
22208,Thaimetagame,April,facebook,4,41,1672.0
38758,วิ่งแถวบ้าน : runfronthome,November,instagram,2,41,801.0
321,42KClubThailand,April,youtube,1,41,690.0
19401,SANDY DIARY,April,facebook,9,41,1672.0
19616,Sale here,July,youtube,5,41,698.0
22551,The Urban Property,December,facebook,5,41,1597.0
26370,gynegene,November,twitter,2,41,278.0
40783,อวยไส้แตกแหกไส้ฉีก,September,instagram,3,41,775.0
14481,Mickie,May,twitter,18,41,289.0
9529,Hang Review,December,instagram,3,41,786.0
35214,นุ้ย พิชชากร บาลลา,February,youtube,2,41,659.0
31846,ครบเครื่องเรื่องภูมิแพ้เด็กกับหมอเดียร์,May,youtube,2,41,687.0
14386,MheeGamer,January,facebook,1,41,1660.0
13874,Mao-Investor,July,youtube,2,41,698.0
36459,พาลูกเที่ยวดะ,July,instagram,4,41,795.0
2170,BaanBigbike.com,September,facebook,2,41,1645.0
9015,Go Journey Together,September,facebook,1,41,1645.0
42216,เที่ยวจนไม่มีจะแดก,June,youtube,1,41,703.0
26625,iReview.in.th,January,twitter,1,41,300.0
32484,คุณนาย เข้าครัว,February,youtube,6,41,659.0
23134,Trinity Big Master,November,youtube,5,41,647.0
40401,หาเรื่องกิน ฟินเรื่องเที่ยว by Hello2Day,April,youtube,2,41,690.0
10425,Indy Investor Forum,June,facebook,2,41,1678.0
24615,Yueiiz K,September,facebook,8,41,1645.0
29186,pyongdoctor,February,twitter,2,41,300.0
40378,หัวกลม,October,instagram,7,41,794.0
8112,Food Traveler TH กินดีอยู่ดี,August,facebook,16,41,1653.0
3681,BoxZa Racing Channel,December,youtube,1,41,648.0
28754,peachhypeach,March,youtube,1,41,673.0
28409,odiniapp,July,youtube,2,41,698.0
19885,Shhhh,September,facebook,1,41,1645.0
639,AAA_Daren,September,youtube,2,41,672.0
3358,Blognone,September,youtube,3,40,673.0
17574,Pam Studio,April,instagram,1,40,776.0
15289,MotobigbikeThailand,August,facebook,4,40,1654.0
