day_name,month_name,created_date,channel,total_accounts,daily_posts,last_daily_posts,daily_post_change,daily_post_change_rate,cumulative_daily_posts,post_growth_rate,daily_engagements,last_daily_engagements,daily_engagement_change,daily_engagement_change_rate,cumulative_daily_engagements,engagement_growth_rate
Monday,June,2020-06-29,youtube,250,352,304.0,48.0,0.1579,60077,0.0059,1550963,2223986.0,-673023.0,-0.3026,308103953,0.0051
Tuesday,June,2020-06-30,youtube,279,334,352.0,-18.0,-0.0511,60411,0.0056,1388316,1550963.0,-162647.0,-0.1049,309492269,0.0045
Wednesday,July,2020-07-01,youtube,308,374,334.0,40.0,0.1198,60785,0.0062,1149555,1388316.0,-238761.0,-0.172,310641824,0.0037
Thursday,July,2020-07-02,youtube,270,339,374.0,-35.0,-0.0936,61124,0.0056,1724828,1149555.0,575273.0,0.5004,312366652,0.0056
Friday,July,2020-07-03,youtube,278,335,339.0,-4.0,-0.0118,61459,0.0055,1573714,1724828.0,-151114.0,-0.0876,313940366,0.005
Saturday,July,2020-07-04,youtube,271,317,335.0,-18.0,-0.0537,61776,0.0052,2177520,1573714.0,603806.0,0.3837,316117886,0.0069
Sunday,July,2020-07-05,youtube,237,283,317.0,-34.0,-0.1073,62059,0.0046,2597954,2177520.0,420434.0,0.1931,318715840,0.0082
Monday,July,2020-07-06,youtube,235,287,283.0,4.0,0.0141,62346,0.0046,1012851,2597954.0,-1585103.0,-0.6101,319728691,0.0032
Tuesday,July,2020-07-07,youtube,263,323,287.0,36.0,0.1254,62669,0.0052,1452423,1012851.0,439572.0,0.434,321181114,0.0045
Wednesday,July,2020-07-08,youtube,273,342,323.0,19.0,0.0588,63011,0.0055,1481240,1452423.0,28817.0,0.0198,322662354,0.0046
Thursday,July,2020-07-09,youtube,294,395,342.0,53.0,0.155,63406,0.0063,1303614,1481240.0,-177626.0,-0.1199,323965968,0.004
Friday,July,2020-07-10,youtube,309,392,395.0,-3.0,-0.0076,63798,0.0062,1568438,1303614.0,264824.0,0.2031,325534406,0.0048
Saturday,July,2020-07-11,youtube,296,334,392.0,-58.0,-0.148,64132,0.0052,1912470,1568438.0,344032.0,0.2193,327446876,0.0059
Sunday,July,2020-07-12,youtube,244,305,334.0,-29.0,-0.0868,64437,0.0048,1582834,1912470.0,-329636.0,-0.1724,329029710,0.0048
Monday,July,2020-07-13,youtube,243,299,305.0,-6.0,-0.0197,64736,0.0046,1132900,1582834.0,-449934.0,-0.2843,330162610,0.0034
Tuesday,July,2020-07-14,youtube,279,354,299.0,55.0,0.1839,65090,0.0055,1477509,1132900.0,344609.0,0.3042,331640119,0.0045
Wednesday,July,2020-07-15,youtube,287,377,354.0,23.0,0.065,65467,0.0058,1655053,1477509.0,177544.0,0.1202,333295172,0.005
Thursday,July,2020-07-16,youtube,291,402,377.0,25.0,0.0663,65869,0.0061,1736694,1655053.0,81641.0,0.0493,335031866,0.0052
Friday,July,2020-07-17,youtube,309,385,402.0,-17.0,-0.0423,66254,0.0058,1822866,1736694.0,86172.0,0.0496,336854732,0.0054
Saturday,July,2020-07-18,youtube,287,362,385.0,-23.0,-0.0597,66616,0.0055,2040993,1822866.0,218127.0,0.1197,338895725,0.0061
Sunday,July,2020-07-19,youtube,238,292,362.0,-70.0,-0.1934,66908,0.0044,1745136,2040993.0,-295857.0,-0.145,340640861,0.0051
Monday,July,2020-07-20,youtube,262,352,292.0,60.0,0.2055,67260,0.0053,891249,1745136.0,-853887.0,-0.4893,341532110,0.0026
Tuesday,July,2020-07-21,youtube,272,347,352.0,-5.0,-0.0142,67607,0.0052,1747249,891249.0,856000.0,0.9604,343279359,0.0051
Wednesday,July,2020-07-22,youtube,272,365,347.0,18.0,0.0519,67972,0.0054,1282023,1747249.0,-465226.0,-0.2663,344561382,0.0037
Thursday,July,2020-07-23,youtube,280,363,365.0,-2.0,-0.0055,68335,0.0053,1366601,1282023.0,84578.0,0.066,345927983,0.004
Friday,July,2020-07-24,youtube,280,354,363.0,-9.0,-0.0248,68689,0.0052,1474230,1366601.0,107629.0,0.0788,347402213,0.0043
Saturday,July,2020-07-25,youtube,299,364,354.0,10.0,0.0282,69053,0.0053,2263850,1474230.0,789620.0,0.5356,349666063,0.0065
Sunday,July,2020-07-26,youtube,233,281,364.0,-83.0,-0.228,69334,0.0041,1778804,2263850.0,-485046.0,-0.2143,351444867,0.0051
Monday,July,2020-07-27,youtube,232,302,281.0,21.0,0.0747,69636,0.0044,1315819,1778804.0,-462985.0,-0.2603,352760686,0.0037
Tuesday,July,2020-07-28,youtube,258,321,302.0,19.0,0.0629,69957,0.0046,1561544,1315819.0,245725.0,0.1867,354322230,0.0044
Wednesday,July,2020-07-29,youtube,268,393,321.0,72.0,0.2243,70350,0.0056,1227574,1561544.0,-333970.0,-0.2139,355549804,0.0035
Thursday,July,2020-07-30,youtube,285,369,393.0,-24.0,-0.0611,70719,0.0052,1595943,1227574.0,368369.0,0.3001,357145747,0.0045
Friday,July,2020-07-31,youtube,296,390,369.0,21.0,0.0569,71109,0.0055,1799607,1595943.0,203664.0,0.1276,358945354,0.005
Saturday,August,2020-08-01,youtube,298,366,390.0,-24.0,-0.0615,71475,0.0051,1796365,1799607.0,-3242.0,-0.0018,360741719,0.005
Sunday,August,2020-08-02,youtube,241,289,366.0,-77.0,-0.2104,71764,0.004,1436032,1796365.0,-360333.0,-0.2006,362177751,0.004
Monday,August,2020-08-03,youtube,249,331,289.0,42.0,0.1453,72095,0.0046,905965,1436032.0,-530067.0,-0.3691,363083716,0.0025
Tuesday,August,2020-08-04,youtube,275,365,331.0,34.0,0.1027,72460,0.0051,1445128,905965.0,539163.0,0.5951,364528844,0.004
Wednesday,August,2020-08-05,youtube,273,346,365.0,-19.0,-0.0521,72806,0.0048,1292722,1445128.0,-152406.0,-0.1055,365821566,0.0035
Thursday,August,2020-08-06,youtube,266,312,346.0,-34.0,-0.0983,73118,0.0043,1189630,1292722.0,-103092.0,-0.0797,367011196,0.0033
Friday,August,2020-08-07,youtube,271,341,312.0,29.0,0.0929,73459,0.0047,1547247,1189630.0,357617.0,0.3006,368558443,0.0042
Saturday,August,2020-08-08,youtube,294,347,341.0,6.0,0.0176,73806,0.0047,2003193,1547247.0,455946.0,0.2947,370561636,0.0054
Sunday,August,2020-08-09,youtube,246,287,347.0,-60.0,-0.1729,74093,0.0039,1715438,2003193.0,-287755.0,-0.1436,372277074,0.0046
Monday,August,2020-08-10,youtube,246,301,287.0,14.0,0.0488,74394,0.0041,1142470,1715438.0,-572968.0,-0.334,373419544,0.0031
Tuesday,August,2020-08-11,youtube,259,323,301.0,22.0,0.0731,74717,0.0043,1269030,1142470.0,126560.0,0.1108,374688574,0.0034
Wednesday,August,2020-08-12,youtube,240,295,323.0,-28.0,-0.0867,75012,0.0039,1161887,1269030.0,-107143.0,-0.0844,375850461,0.0031
Thursday,August,2020-08-13,youtube,279,355,295.0,60.0,0.2034,75367,0.0047,1251028,1161887.0,89141.0,0.0767,377101489,0.0033
Friday,August,2020-08-14,youtube,289,363,355.0,8.0,0.0225,75730,0.0048,1592143,1251028.0,341115.0,0.2727,378693632,0.0042
Saturday,August,2020-08-15,youtube,273,321,363.0,-42.0,-0.1157,76051,0.0042,1940909,1592143.0,348766.0,0.2191,380634541,0.0051
Sunday,August,2020-08-16,youtube,237,277,321.0,-44.0,-0.1371,76328,0.0036,1473521,1940909.0,-467388.0,-0.2408,382108062,0.0039
Monday,August,2020-08-17,youtube,233,305,277.0,28.0,0.1011,76633,0.004,865213,1473521.0,-608308.0,-0.4128,382973275,0.0023
Tuesday,August,2020-08-18,youtube,248,316,305.0,11.0,0.0361,76949,0.0041,1439079,865213.0,573866.0,0.6633,384412354,0.0038
Wednesday,August,2020-08-19,youtube,274,331,316.0,15.0,0.0475,77280,0.0043,1418743,1439079.0,-20336.0,-0.0141,385831097,0.0037
Thursday,August,2020-08-20,youtube,281,337,331.0,6.0,0.0181,77617,0.0044,1389181,1418743.0,-29562.0,-0.0208,387220278,0.0036
Friday,August,2020-08-21,youtube,302,386,337.0,49.0,0.1454,78003,0.005,1469415,1389181.0,80234.0,0.0578,388689693,0.0038
Saturday,August,2020-08-22,youtube,280,342,386.0,-44.0,-0.114,78345,0.0044,1902433,1469415.0,433018.0,0.2947,390592126,0.0049
Sunday,August,2020-08-23,youtube,241,300,342.0,-42.0,-0.1228,78645,0.0038,1616373,1902433.0,-286060.0,-0.1504,392208499,0.0041
Monday,August,2020-08-24,youtube,242,317,300.0,17.0,0.0567,78962,0.004,737529,1616373.0,-878844.0,-0.5437,392946028,0.0019
Tuesday,August,2020-08-25,youtube,272,343,317.0,26.0,0.082,79305,0.0043,1186948,737529.0,449419.0,0.6094,394132976,0.003
Wednesday,August,2020-08-26,youtube,275,346,343.0,3.0,0.0087,79651,0.0044,1532512,1186948.0,345564.0,0.2911,395665488,0.0039
Thursday,August,2020-08-27,youtube,280,362,346.0,16.0,0.0462,80013,0.0045,1173626,1532512.0,-358886.0,-0.2342,396839114,0.003
Friday,August,2020-08-28,youtube,291,439,362.0,77.0,0.2127,80452,0.0055,1384368,1173626.0,210742.0,0.1796,398223482,0.0035
Saturday,August,2020-08-29,youtube,274,344,439.0,-95.0,-0.2164,80796,0.0043,2029633,1384368.0,645265.0,0.4661,400253115,0.0051
Sunday,August,2020-08-30,youtube,244,330,344.0,-14.0,-0.0407,81126,0.0041,1581655,2029633.0,-447978.0,-0.2207,401834770,0.004
Monday,August,2020-08-31,youtube,220,273,330.0,-57.0,-0.1727,81399,0.0034,674337,1581655.0,-907318.0,-0.5737,402509107,0.0017
Tuesday,September,2020-09-01,youtube,274,388,273.0,115.0,0.4212,81787,0.0048,1378788,674337.0,704451.0,1.0447,403887895,0.0034
Wednesday,September,2020-09-02,youtube,269,316,388.0,-72.0,-0.1856,82103,0.0039,1140959,1378788.0,-237829.0,-0.1725,405028854,0.0028
Thursday,September,2020-09-03,youtube,274,354,316.0,38.0,0.1203,82457,0.0043,1270338,1140959.0,129379.0,0.1134,406299192,0.0031
Friday,September,2020-09-04,youtube,273,329,354.0,-25.0,-0.0706,82786,0.004,1397725,1270338.0,127387.0,0.1003,407696917,0.0034
Saturday,September,2020-09-05,youtube,286,338,329.0,9.0,0.0274,83124,0.0041,2456347,1397725.0,1058622.0,0.7574,410153264,0.006
Sunday,September,2020-09-06,youtube,253,305,338.0,-33.0,-0.0976,83429,0.0037,1915747,2456347.0,-540600.0,-0.2201,412069011,0.0047
Monday,September,2020-09-07,youtube,231,337,305.0,32.0,0.1049,83766,0.004,1652213,1915747.0,-263534.0,-0.1376,413721224,0.004
Tuesday,September,2020-09-08,youtube,272,359,337.0,22.0,0.0653,84125,0.0043,1211078,1652213.0,-441135.0,-0.267,414932302,0.0029
Wednesday,September,2020-09-09,youtube,274,367,359.0,8.0,0.0223,84492,0.0044,1237756,1211078.0,26678.0,0.022,416170058,0.003
Thursday,September,2020-09-10,youtube,277,376,367.0,9.0,0.0245,84868,0.0045,1036257,1237756.0,-201499.0,-0.1628,417206315,0.0025
Friday,September,2020-09-11,youtube,283,372,376.0,-4.0,-0.0106,85240,0.0044,1366709,1036257.0,330452.0,0.3189,418573024,0.0033
Saturday,September,2020-09-12,youtube,272,366,372.0,-6.0,-0.0161,85606,0.0043,1816441,1366709.0,449732.0,0.3291,420389465,0.0043
Sunday,September,2020-09-13,youtube,251,297,366.0,-69.0,-0.1885,85903,0.0035,1469603,1816441.0,-346838.0,-0.1909,421859068,0.0035
Monday,September,2020-09-14,youtube,229,334,297.0,37.0,0.1246,86237,0.0039,899368,1469603.0,-570235.0,-0.388,422758436,0.0021
Tuesday,September,2020-09-15,youtube,278,366,334.0,32.0,0.0958,86603,0.0042,1265386,899368.0,366018.0,0.407,424023822,0.003
Wednesday,September,2020-09-16,youtube,268,368,366.0,2.0,0.0055,86971,0.0042,1137728,1265386.0,-127658.0,-0.1009,425161550,0.0027
Thursday,September,2020-09-17,youtube,271,410,368.0,42.0,0.1141,87381,0.0047,1044363,1137728.0,-93365.0,-0.0821,426205913,0.0025
Friday,September,2020-09-18,youtube,268,350,410.0,-60.0,-0.1463,87731,0.004,1206411,1044363.0,162048.0,0.1552,427412324,0.0028
Saturday,September,2020-09-19,youtube,297,398,350.0,48.0,0.1371,88129,0.0045,2079449,1206411.0,873038.0,0.7237,429491773,0.0049
Sunday,September,2020-09-20,youtube,235,274,398.0,-124.0,-0.3116,88403,0.0031,1476699,2079449.0,-602750.0,-0.2899,430968472,0.0034
Monday,September,2020-09-21,youtube,250,361,274.0,87.0,0.3175,88764,0.0041,838482,1476699.0,-638217.0,-0.4322,431806954,0.0019
Tuesday,September,2020-09-22,youtube,264,377,361.0,16.0,0.0443,89141,0.0042,1078214,838482.0,239732.0,0.2859,432885168,0.0025
Wednesday,September,2020-09-23,youtube,278,371,377.0,-6.0,-0.0159,89512,0.0042,1246131,1078214.0,167917.0,0.1557,434131299,0.0029
Thursday,September,2020-09-24,youtube,270,329,371.0,-42.0,-0.1132,89841,0.0037,1195425,1246131.0,-50706.0,-0.0407,435326724,0.0028
Friday,September,2020-09-25,youtube,285,431,329.0,102.0,0.31,90272,0.0048,1561234,1195425.0,365809.0,0.306,436887958,0.0036
Saturday,September,2020-09-26,youtube,265,317,431.0,-114.0,-0.2645,90589,0.0035,1741234,1561234.0,180000.0,0.1153,438629192,0.004
Sunday,September,2020-09-27,youtube,235,324,317.0,7.0,0.0221,90913,0.0036,1285015,1741234.0,-456219.0,-0.262,439914207,0.0029
Monday,September,2020-09-28,youtube,231,305,324.0,-19.0,-0.0586,91218,0.0034,1237339,1285015.0,-47676.0,-0.0371,441151546,0.0028
Tuesday,September,2020-09-29,youtube,261,360,305.0,55.0,0.1803,91578,0.0039,1123778,1237339.0,-113561.0,-0.0918,442275324,0.0025
Wednesday,September,2020-09-30,youtube,280,435,360.0,75.0,0.2083,92013,0.0048,1075647,1123778.0,-48131.0,-0.0428,443350971,0.0024
Thursday,October,2020-10-01,youtube,274,353,435.0,-82.0,-0.1885,92366,0.0038,1314130,1075647.0,238483.0,0.2217,444665101,0.003
Friday,October,2020-10-02,youtube,291,366,353.0,13.0,0.0368,92732,0.004,1457832,1314130.0,143702.0,0.1094,446122933,0.0033
Saturday,October,2020-10-03,youtube,288,371,366.0,5.0,0.0137,93103,0.004,1887371,1457832.0,429539.0,0.2946,448010304,0.0042
Sunday,October,2020-10-04,youtube,243,293,371.0,-78.0,-0.2102,93396,0.0031,1339694,1887371.0,-547677.0,-0.2902,449349998,0.003
Monday,October,2020-10-05,youtube,240,338,293.0,45.0,0.1536,93734,0.0036,754127,1339694.0,-585567.0,-0.4371,450104125,0.0017
Tuesday,October,2020-10-06,youtube,272,374,338.0,36.0,0.1065,94108,0.004,1310252,754127.0,556125.0,0.7374,451414377,0.0029
Wednesday,October,2020-10-07,youtube,277,390,374.0,16.0,0.0428,94498,0.0041,758135,1310252.0,-552117.0,-0.4214,452172512,0.0017
Thursday,October,2020-10-08,youtube,266,395,390.0,5.0,0.0128,94893,0.0042,1547345,758135.0,789210.0,1.041,453719857,0.0034
Friday,October,2020-10-09,youtube,292,407,395.0,12.0,0.0304,95300,0.0043,1264119,1547345.0,-283226.0,-0.183,454983976,0.0028
Saturday,October,2020-10-10,youtube,300,413,407.0,6.0,0.0147,95713,0.0043,2158981,1264119.0,894862.0,0.7079,457142957,0.0047
Sunday,October,2020-10-11,youtube,262,316,413.0,-97.0,-0.2349,96029,0.0033,1497220,2158981.0,-661761.0,-0.3065,458640177,0.0033
Monday,October,2020-10-12,youtube,242,359,316.0,43.0,0.1361,96388,0.0037,969128,1497220.0,-528092.0,-0.3527,459609305,0.0021
Tuesday,October,2020-10-13,youtube,249,305,359.0,-54.0,-0.1504,96693,0.0032,1033405,969128.0,64277.0,0.0663,460642710,0.0022
Wednesday,October,2020-10-14,youtube,284,399,305.0,94.0,0.3082,97092,0.0041,1266748,1033405.0,233343.0,0.2258,461909458,0.0027
Thursday,October,2020-10-15,youtube,284,355,399.0,-44.0,-0.1103,97447,0.0037,1475096,1266748.0,208348.0,0.1645,463384554,0.0032
Friday,October,2020-10-16,youtube,264,347,355.0,-8.0,-0.0225,97794,0.0036,1453067,1475096.0,-22029.0,-0.0149,464837621,0.0031
Saturday,October,2020-10-17,youtube,235,295,347.0,-52.0,-0.1499,98089,0.003,1280014,1453067.0,-173053.0,-0.1191,466117635,0.0028
Sunday,October,2020-10-18,youtube,215,266,295.0,-29.0,-0.0983,98355,0.0027,1084623,1280014.0,-195391.0,-0.1526,467202258,0.0023
Monday,October,2020-10-19,youtube,227,306,266.0,40.0,0.1504,98661,0.0031,891526,1084623.0,-193097.0,-0.178,468093784,0.0019
Tuesday,October,2020-10-20,youtube,276,346,306.0,40.0,0.1307,99007,0.0035,1118498,891526.0,226972.0,0.2546,469212282,0.0024
Wednesday,October,2020-10-21,youtube,267,366,346.0,20.0,0.0578,99373,0.0037,1330552,1118498.0,212054.0,0.1896,470542834,0.0028
Thursday,October,2020-10-22,youtube,289,363,366.0,-3.0,-0.0082,99736,0.0037,1255713,1330552.0,-74839.0,-0.0562,471798547,0.0027
Friday,October,2020-10-23,youtube,263,325,363.0,-38.0,-0.1047,100061,0.0033,1707566,1255713.0,451853.0,0.3598,473506113,0.0036
Saturday,October,2020-10-24,youtube,269,351,325.0,26.0,0.08,100412,0.0035,1762375,1707566.0,54809.0,0.0321,475268488,0.0037
Sunday,October,2020-10-25,youtube,229,279,351.0,-72.0,-0.2051,100691,0.0028,1659338,1762375.0,-103037.0,-0.0585,476927826,0.0035
Monday,October,2020-10-26,youtube,226,313,279.0,34.0,0.1219,101004,0.0031,734900,1659338.0,-924438.0,-0.5571,477662726,0.0015
Tuesday,October,2020-10-27,youtube,270,414,313.0,101.0,0.3227,101418,0.0041,1252029,734900.0,517129.0,0.7037,478914755,0.0026
Wednesday,October,2020-10-28,youtube,297,368,414.0,-46.0,-0.1111,101786,0.0036,1330302,1252029.0,78273.0,0.0625,480245057,0.0028
Thursday,October,2020-10-29,youtube,290,439,368.0,71.0,0.1929,102225,0.0043,1305053,1330302.0,-25249.0,-0.019,481550110,0.0027
Friday,October,2020-10-30,youtube,296,389,439.0,-50.0,-0.1139,102614,0.0038,1367763,1305053.0,62710.0,0.0481,482917873,0.0028
Saturday,October,2020-10-31,youtube,264,335,389.0,-54.0,-0.1388,102949,0.0033,1640694,1367763.0,272931.0,0.1995,484558567,0.0034
Sunday,November,2020-11-01,youtube,244,291,335.0,-44.0,-0.1313,103240,0.0028,1738712,1640694.0,98018.0,0.0597,486297279,0.0036
Monday,November,2020-11-02,youtube,229,310,291.0,19.0,0.0653,103550,0.003,837140,1738712.0,-901572.0,-0.5185,487134419,0.0017
Tuesday,November,2020-11-03,youtube,267,352,310.0,42.0,0.1355,103902,0.0034,1198667,837140.0,361527.0,0.4319,488333086,0.0025
Wednesday,November,2020-11-04,youtube,284,379,352.0,27.0,0.0767,104281,0.0036,1166785,1198667.0,-31882.0,-0.0266,489499871,0.0024
Thursday,November,2020-11-05,youtube,273,369,379.0,-10.0,-0.0264,104650,0.0035,1123874,1166785.0,-42911.0,-0.0368,490623745,0.0023
Friday,November,2020-11-06,youtube,280,413,369.0,44.0,0.1192,105063,0.0039,1293032,1123874.0,169158.0,0.1505,491916777,0.0026
Saturday,November,2020-11-07,youtube,283,334,413.0,-79.0,-0.1913,105397,0.0032,1957180,1293032.0,664148.0,0.5136,493873957,0.004
Sunday,November,2020-11-08,youtube,217,281,334.0,-53.0,-0.1587,105678,0.0027,1382165,1957180.0,-575015.0,-0.2938,495256122,0.0028
Monday,November,2020-11-09,youtube,250,338,281.0,57.0,0.2028,106016,0.0032,964595,1382165.0,-417570.0,-0.3021,496220717,0.0019
Tuesday,November,2020-11-10,youtube,284,396,338.0,58.0,0.1716,106412,0.0037,1236168,964595.0,271573.0,0.2815,497456885,0.0025
Wednesday,November,2020-11-11,youtube,264,349,396.0,-47.0,-0.1187,106761,0.0033,915074,1236168.0,-321094.0,-0.2597,498371959,0.0018
Thursday,November,2020-11-12,youtube,282,379,349.0,30.0,0.086,107140,0.0035,1196070,915074.0,280996.0,0.3071,499568029,0.0024
Friday,November,2020-11-13,youtube,270,338,379.0,-41.0,-0.1082,107478,0.0032,1521126,1196070.0,325056.0,0.2718,501089155,0.003
Saturday,November,2020-11-14,youtube,272,366,338.0,28.0,0.0828,107844,0.0034,1543933,1521126.0,22807.0,0.015,502633088,0.0031
Sunday,November,2020-11-15,youtube,249,338,366.0,-28.0,-0.0765,108182,0.0031,1341532,1543933.0,-202401.0,-0.1311,503974620,0.0027
Monday,November,2020-11-16,youtube,262,344,338.0,6.0,0.0178,108526,0.0032,957359,1341532.0,-384173.0,-0.2864,504931979,0.0019
Tuesday,November,2020-11-17,youtube,255,352,344.0,8.0,0.0233,108878,0.0032,1016941,957359.0,59582.0,0.0622,505948920,0.002
Wednesday,November,2020-11-18,youtube,269,357,352.0,5.0,0.0142,109235,0.0033,1262569,1016941.0,245628.0,0.2415,507211489,0.0025
Thursday,November,2020-11-19,youtube,261,336,357.0,-21.0,-0.0588,109571,0.0031,1407084,1262569.0,144515.0,0.1145,508618573,0.0028
Friday,November,2020-11-20,youtube,275,353,336.0,17.0,0.0506,109924,0.0032,1228769,1407084.0,-178315.0,-0.1267,509847342,0.0024
Saturday,November,2020-11-21,youtube,265,346,353.0,-7.0,-0.0198,110270,0.0031,1763044,1228769.0,534275.0,0.4348,511610386,0.0035
Sunday,November,2020-11-22,youtube,224,285,346.0,-61.0,-0.1763,110555,0.0026,1359214,1763044.0,-403830.0,-0.2291,512969600,0.0027
Monday,November,2020-11-23,youtube,246,333,285.0,48.0,0.1684,110888,0.003,1373716,1359214.0,14502.0,0.0107,514343316,0.0027
Tuesday,November,2020-11-24,youtube,280,357,333.0,24.0,0.0721,111245,0.0032,1142939,1373716.0,-230777.0,-0.168,515486255,0.0022
Wednesday,November,2020-11-25,youtube,273,364,357.0,7.0,0.0196,111609,0.0033,1331459,1142939.0,188520.0,0.1649,516817714,0.0026
Thursday,November,2020-11-26,youtube,273,354,364.0,-10.0,-0.0275,111963,0.0032,978166,1331459.0,-353293.0,-0.2653,517795880,0.0019
Friday,November,2020-11-27,youtube,268,348,354.0,-6.0,-0.0169,112311,0.0031,1181976,978166.0,203810.0,0.2084,518977856,0.0023
Saturday,November,2020-11-28,youtube,266,335,348.0,-13.0,-0.0374,112646,0.003,1482864,1181976.0,300888.0,0.2546,520460720,0.0029
Sunday,November,2020-11-29,youtube,234,298,335.0,-37.0,-0.1104,112944,0.0026,1369148,1482864.0,-113716.0,-0.0767,521829868,0.0026
Monday,November,2020-11-30,youtube,258,345,298.0,47.0,0.1577,113289,0.0031,910723,1369148.0,-458425.0,-0.3348,522740591,0.0017
Tuesday,December,2020-12-01,youtube,265,352,345.0,7.0,0.0203,113641,0.0031,1168993,910723.0,258270.0,0.2836,523909584,0.0022
Wednesday,December,2020-12-02,youtube,276,429,352.0,77.0,0.2188,114070,0.0038,1265161,1168993.0,96168.0,0.0823,525174745,0.0024
Thursday,December,2020-12-03,youtube,268,362,429.0,-67.0,-0.1562,114432,0.0032,1114606,1265161.0,-150555.0,-0.119,526289351,0.0021
Friday,December,2020-12-04,youtube,289,391,362.0,29.0,0.0801,114823,0.0034,1368002,1114606.0,253396.0,0.2273,527657353,0.0026
Saturday,December,2020-12-05,youtube,261,329,391.0,-62.0,-0.1586,115152,0.0029,1503993,1368002.0,135991.0,0.0994,529161346,0.0029
Sunday,December,2020-12-06,youtube,244,356,329.0,27.0,0.0821,115508,0.0031,1632150,1503993.0,128157.0,0.0852,530793496,0.0031
Monday,December,2020-12-07,youtube,222,317,356.0,-39.0,-0.1096,115825,0.0027,673373,1632150.0,-958777.0,-0.5874,531466869,0.0013
Tuesday,December,2020-12-08,youtube,285,383,317.0,66.0,0.2082,116208,0.0033,1013784,673373.0,340411.0,0.5055,532480653,0.0019
Wednesday,December,2020-12-09,youtube,282,363,383.0,-20.0,-0.0522,116571,0.0031,1215924,1013784.0,202140.0,0.1994,533696577,0.0023
Thursday,December,2020-12-10,youtube,266,367,363.0,4.0,0.011,116938,0.0031,1172433,1215924.0,-43491.0,-0.0358,534869010,0.0022
Friday,December,2020-12-11,youtube,272,379,367.0,12.0,0.0327,117317,0.0032,1192049,1172433.0,19616.0,0.0167,536061059,0.0022
Saturday,December,2020-12-12,youtube,290,361,379.0,-18.0,-0.0475,117678,0.0031,1823438,1192049.0,631389.0,0.5297,537884497,0.0034
Sunday,December,2020-12-13,youtube,241,297,361.0,-64.0,-0.1773,117975,0.0025,1391646,1823438.0,-431792.0,-0.2368,539276143,0.0026
Monday,December,2020-12-14,youtube,217,297,297.0,0.0,0.0,118272,0.0025,697969,1391646.0,-693677.0,-0.4985,539974112,0.0013
Tuesday,December,2020-12-15,youtube,246,305,297.0,8.0,0.0269,118577,0.0026,836290,697969.0,138321.0,0.1982,540810402,0.0015
Wednesday,December,2020-12-16,youtube,249,309,305.0,4.0,0.0131,118886,0.0026,737483,836290.0,-98807.0,-0.1181,541547885,0.0014
