,account_name,channel,post_id,engagement,rankengage
23,2an.,facebook,382,1238,1828.0
1889,Rocky Journey,youtube,59,1223,764.0
444,Chorkung - ฉ่อกุง,facebook,33,1218,1829.0
1144,Kanin The Movie,twitter,33,1214,330.0
4450,โยคะ & ไลฟ์สไตล์ by Ki Art Yoga ϟ #kiartyoga,facebook,46,1201,1830.0
500,DREPLAY,youtube,10,1192,765.0
4012,หาเงินออนไลน์ กับเทรดเดอร์แทน,youtube,8,1187,766.0
3518,บลอสซั่ม ชนัญชิดา รุ่งเพชรรัตน์,youtube,4,1186,767.0
1241,Lapis Lazuli,twitter,37,1181,331.0
2755,malinmln,youtube,12,1179,768.0
113,Alpha rov,facebook,10,1179,1831.0
222,Bangkok Auto Salon,instagram,166,1177,862.0
1355,Mai Jainoon,twitter,22,1175,332.0
1837,PuPe_so_Sweet,twitter,45,1164,333.0
2999,vanda29,youtube,3,1147,769.0
1403,Media Insight,facebook,178,1133,1832.0
3424,ท๊อฟฟี่เป็นตุ๊ดซ่อมคอม,youtube,15,1132,770.0
3565,ปั้นหุ่นแซ๊บอายุ30+,youtube,13,1129,771.0
714,FINNOMENA,instagram,40,1129,863.0
4099,อีปุก,facebook,10,1128,1833.0
2182,ThaiDphoto,facebook,20,1127,1834.0
657,Egg family - ครอบครัวไข่,youtube,5,1113,772.0
3334,ณ ณภัทร,youtube,5,1111,773.0
3364,ตีแผ่ชีวิตมหาลัย,twitter,40,1102,334.0
4416,โคเรียนปากแดง,youtube,5,1096,774.0
3069,กิน เที่ยว ถ่าย,twitter,15,1095,335.0
3514,บนกองเงินกองทอง,youtube,38,1095,775.0
61,AAA_Daren,youtube,45,1094,776.0
3660,ฟลุค รพี ชูสุวรรณ,youtube,79,1092,777.0
1154,Kawita Vatanajyankur Artist,facebook,115,1092,1835.0
2507,boktorr,facebook,952,1088,1836.0
1068,Jeab.com,instagram,161,1078,864.0
3584,ผิงรีวิว,facebook,321,1078,1837.0
3088,กินเพลิน เดินเที่ยว,instagram,29,1070,865.0
3686,มนุษย์เงินเดือนอยากมีอิสรภาพทางการเงิน,facebook,48,1059,1838.0
455,Coach Sila,instagram,34,1053,866.0
966,Hipflat,facebook,13,1050,1839.0
484,CreativeKim,twitter,29,1049,336.0
2219,The Pigeon Post,facebook,209,1045,1840.0
4407,โกดังหนัง,twitter,66,1042,337.0
3762,รีวิวโคราช,twitter,21,1041,338.0
4295,เรื่องเด็กๆ by หมอแอม,youtube,17,1035,778.0
4367,แปดบรรทัดครึ่ง,twitter,84,1034,339.0
35,5 ขั้นมั่นใจลงทุน,facebook,65,1028,1841.0
755,Fillykung,twitter,86,1019,340.0
1768,PetchsWorld,youtube,7,1019,779.0
1194,Kingdom Of Tigers: ทูนหัวของบ่าว,youtube,3,1011,780.0
3672,ฟ้าชอบอ่านหนังสือ,facebook,39,1004,1842.0
239,Bcare Fanclub,facebook,26,1003,1843.0
866,Getout Thailand,instagram,38,993,867.0
3877,สมาคมมุขเสี่ยวๆ,twitter,4,983,341.0
1398,Maysa Traveller,instagram,4,970,868.0
2528,cheewajitmedia,twitter,105,968,342.0
4158,เจ้าตัวเล็ก,youtube,11,967,781.0
3255,ค้นตู้หนังสือ,facebook,55,966,1844.0
4164,เฉโปแมวโง่,twitter,11,962,343.0
1119,KLANG KITCHEN,youtube,11,962,782.0
546,Digital Advisors นักวางแผนการเงินดิจิทัล,facebook,30,960,1845.0
1527,MudleyGroup,youtube,53,959,783.0
386,CHULA Zero Waste,twitter,101,959,344.0
3569,ปาหมี◡̈⃝,instagram,33,958,869.0
3794,ลุงซาเล้งกับขยะที่หายไป,twitter,88,956,345.0
1876,Ride Buster,youtube,23,953,784.0
2224,The Style by Anne,youtube,12,949,785.0
4485,ไดอารี่การเงิน - Money Diaries,instagram,62,949,870.0
1260,Lifecyclingclub,instagram,6,946,871.0
1134,KRUAdotCO,twitter,120,942,346.0
3573,ป้าพิม - PaPim,youtube,35,934,786.0
3846,วิ่งทั่วไทยไปทุกภาค,instagram,27,931,872.0
2430,Yueiiz K,facebook,70,930,1846.0
3607,พรุ่งนี้ค่อยลด,youtube,4,924,787.0
502,DailyGizmo.tv by Ceemeagain,facebook,30,917,1847.0
442,Chopluem,twitter,46,907,347.0
4064,ออย Chila Makeup Artist,youtube,30,906,788.0
4005,หราาา,instagram,49,904,873.0
2776,minipuly,twitter,721,901,348.0
1473,Mom Diary,youtube,18,900,789.0
858,Gaming Room,facebook,25,899,1848.0
1092,Jod  8riew,youtube,12,897,790.0
669,English.Today (เรียนภาษาอังกฤษวันละคำ),facebook,8,897,1849.0
2065,Stock Stories,facebook,18,896,1850.0
998,I'm ขาวปี๋,facebook,42,895,1851.0
1259,Lifecyclingclub,facebook,16,889,1852.0
4500,ไปกินข้าว Paikinkao,instagram,97,879,874.0
4325,เล่นหุ้นกับบัง,facebook,79,878,1853.0
3091,กินแก้มตุ่ย ตะลุยเที่ยว,instagram,69,874,875.0
2629,hollyhua,facebook,570,867,1854.0
2276,Travel Planet Xperiences,facebook,160,865,1855.0
3239,คุณแม่ยังสวย,instagram,40,856,876.0
383,CHERRYMAN,facebook,55,856,1856.0
2826,oPuTo,twitter,27,854,349.0
844,GT Hatairat - Makeup is magic,facebook,88,851,1857.0
291,BigData RPG,youtube,23,850,791.0
1478,Momentum investor,facebook,25,849,1858.0
1536,Must Love Mac,youtube,52,846,792.0
1209,Kree RicKer TV,youtube,8,843,793.0
1270,Little Ing Baby,instagram,24,840,877.0
1218,KwinKon การเงิน,facebook,278,840,1859.0
3532,บันทึกนึกขึ้นได้,twitter,110,839,350.0
852,Gadget4Thai.com - Thailand Gadget and Technology News ของเล่นไฮเทค,facebook,219,838,1860.0
2321,Visansaya L.,facebook,43,836,1861.0
817,Freeware.in.th,facebook,9,833,1862.0
4317,เลี้ยงลูกโตไปด้วยกันกับหมออร Hormone for Kids กุมารแพทย์ต่อมไร้ท่อ,youtube,5,831,794.0
1609,"NoWhere, But Here",facebook,158,830,1863.0
3436,นักดองหนังสือ,facebook,62,825,1864.0
1465,Mix by Chef,youtube,138,823,795.0
2287,Trip and Teach - ไปตามน้ำ,facebook,62,816,1865.0
2522,cchanatt,youtube,8,815,796.0
2592,foofluffy,instagram,10,806,878.0
1361,Maibat Condo,facebook,81,803,1866.0
2843,paapaii พาไปดอทคอม,twitter,123,795,351.0
4408,โกดังหนัง,youtube,46,793,797.0
4503,ไปคนเดียว+,youtube,11,782,798.0
2596,fotograzero,instagram,53,781,879.0
1278,Littlefahsai,youtube,18,781,799.0
2362,WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,youtube,100,775,800.0
2527,chatchanok.wong,instagram,1,773,880.0
2128,Tafz,facebook,19,768,1867.0
3183,ครัวบ้านๆChannel,facebook,29,768,1867.0
3882,สวรรค์ชั้นหก x Traveling,facebook,114,767,1868.0
877,Glitterxmatter,instagram,6,764,881.0
1168,Kevin's Daddy คุณพ่อนักวางแผนการเงิน,facebook,125,760,1869.0
3620,พาลูกเที่ยวดะ,instagram,85,760,882.0
308,Blackbox4.0 by Mei,youtube,10,759,801.0
2021,Sorravis P.,facebook,17,758,1870.0
4509,ไปวิ่ง,instagram,44,756,883.0
2925,sandy.diary,instagram,22,753,884.0
249,Bearhug,instagram,6,749,885.0
2946,sunbeary1993,twitter,2,746,352.0
1215,KruWhan,twitter,40,746,352.0
1367,Mamo,facebook,124,736,1871.0
2891,ppfitlife,facebook,1861,719,1872.0
3399,ทะเลไทยไร้ขยะ,facebook,59,717,1873.0
447,Chula Wealth Plus,facebook,30,716,1874.0
3621,พาลูกเที่ยวดะ,youtube,8,715,802.0
2627,high on dream,youtube,4,712,803.0
356,Boysick Channel,youtube,3,711,804.0
4275,เรน ทหารม้าโยโกฮาม่า,instagram,1,710,886.0
3805,ลูกจ้างใจกล้า,instagram,4,706,887.0
1294,Lullafoods,instagram,33,704,888.0
983,Hymnnae,youtube,4,702,805.0
2463,abbybyapple,instagram,16,698,889.0
3633,พิมพ์พาพ์,instagram,3,698,889.0
231,BankRacingNK,youtube,22,688,806.0
529,Dee Journey ดีเจอนี่,instagram,16,687,890.0
1336,MacThai,youtube,27,681,807.0
3994,หมูปิ้ง หมาหัวหงอก,instagram,9,674,891.0
3059,การเงินธนาคาร,youtube,52,674,808.0
4255,เมนูรักลูก ฉบับงูๆปลาๆ,facebook,16,673,1875.0
2356,Wealth Done,facebook,50,669,1876.0
4258,เมนูเด็กน้อยของแม่,facebook,17,668,1877.0
3790,ลิค,twitter,4,665,353.0
456,Coach Sila,youtube,32,662,809.0
1856,Rap TumGAMER Thailand,facebook,143,661,1878.0
2645,iReview.in.th,youtube,56,650,810.0
2286,Trinity Big Master,youtube,21,650,810.0
2053,StepGeekTV Online,twitter,63,649,354.0
2422,Young Pride Club,instagram,15,640,892.0
2792,nakrobmoon,instagram,1,636,893.0
3841,วิทย์สนุกรอบตัว,instagram,7,622,894.0
339,BoomTharis,twitter,10,622,355.0
1395,May clinic คลีนิกนักวิ่งโดยหมอเมย์,youtube,58,613,811.0
4469,ใกล้หมอฟัน,instagram,112,604,895.0
1474,Mom&Dad Family,facebook,123,604,1879.0
458,CokeyP,facebook,163,601,1880.0
1549,MyArena,facebook,9,600,1881.0
1313,MM.,facebook,29,593,1882.0
2987,toeyprim,youtube,2,590,812.0
137,April Naphatrada,youtube,2,589,813.0
3535,บัว สโรชา วิริยะเมตตากุล,instagram,1,587,896.0
4201,เที่ยวทั้งบ้าน,youtube,12,582,814.0
4525,ไปไหนก็ไป คอนเซ็พท,youtube,6,581,815.0
4306,เลี้ยงลูกด้วยหนังสือ,instagram,111,580,897.0
1074,Jediyuth.com,instagram,11,579,898.0
3079,กินตามโปร,twitter,33,577,356.0
2859,patsachon.to,instagram,3,576,899.0
2953,taKLONG.com,facebook,18,574,1883.0
943,HappyNancy,youtube,10,572,816.0
3144,ข่าววันนี้ ประเทศไทย,facebook,47,570,1884.0
4533,ไม่คิดว่าผมจะรักการวิ่งขนาดนี้,instagram,33,569,900.0
3849,วิ่งแถวบ้าน : runfronthome,instagram,21,568,901.0
2425,Your Wealth Come : ยินดีต้อนรับสู่จักรวาลการเงิน,facebook,64,561,1885.0
2667,iphoneDroid.net,instagram,49,559,902.0
4154,เจน Jane Soraya,twitter,32,558,357.0
3600,พยูนบูด,instagram,14,556,903.0
951,Hasham Shereenคนอะไรตัวอย่างหมี,youtube,5,554,817.0
520,Data TH.com - Data Science ชิลชิล,youtube,6,551,818.0
1946,Sale here,youtube,37,551,818.0
1176,Khruzee,youtube,62,550,819.0
607,EDTguide,youtube,43,549,820.0
2170,Thai Book Review ( มาร่วมแนะนำหนังสือดี ๆ กัน ),facebook,150,547,1886.0
3701,มาอ่านเล่มนี้กัน,facebook,7,543,1887.0
3316,ชุุมชนคนสร้างซิกแพ็ค sixpackclub.net,instagram,4748,541,904.0
4487,ไดอารี่คนเล่นหุ้น,facebook,145,538,1888.0
3107,กินไม่หยุด,twitter,9,536,358.0
2936,sirreallit,facebook,36,535,1889.0
4222,เที่ยวไหนต่อ,twitter,33,532,359.0
3110,กุ้ง กฤษณะวัฒน์ สุรสิทธิ์,instagram,2,530,905.0
4388,แมวไข่ต้ม,twitter,90,526,360.0
2417,Yoky,facebook,44,517,1890.0
1588,Neighbor,instagram,6,514,906.0
3496,นุ้ย พิชชากร บาลลา,youtube,17,513,821.0
2034,SpokeDark TV,instagram,6,512,907.0
2427,Youthen,facebook,7,509,1891.0
1417,Menuzapzap สอนทำอาหาร สูตรอาหาร เมนูอาหารง่ายๆ ทำกินเองได้ที่บ้าน,facebook,53,508,1892.0
3159,คนวิจารณ์หนังไม่เป็น,youtube,2,504,822.0
404,Cbr650r Cbr650f Thailand,facebook,6,503,1893.0
2106,TDKeane,instagram,3,503,908.0
2764,mayday,instagram,9,499,909.0
1943,Salaryman Cycling,instagram,8,495,910.0
1900,Run Better,youtube,2,494,823.0
3908,สัตว์โลกอมตีน,twitter,23,493,361.0
2320,ViputA,facebook,106,493,1894.0
3695,มา กับ หมอ :: Come with me Free doctor,facebook,26,487,1895.0
846,GT Hatairat - Makeup is magic,youtube,3,487,824.0
1886,Rocklee,instagram,8,485,911.0
134,AppDiqus,twitter,490,485,362.0
3666,ฟิตกับบีม - Fit with Coach / Trainer Beam,youtube,9,484,825.0
1467,Mocycone,facebook,9,480,1896.0
530,Dee Journey ดีเจอนี่,youtube,11,477,826.0
867,GibPuri Ch,instagram,6,476,912.0
2621,hackmakeup,youtube,1,476,827.0
2206,The Breakfast Club Studio,facebook,169,472,1897.0
3086,กินเก่ง,twitter,53,469,363.0
2057,SteveKunG,twitter,29,464,364.0
4110,อ่านเจอ,facebook,37,463,1898.0
2071,Stocklittle.com ลงทุนหุ้น,facebook,20,463,1898.0
3194,ครีเอทีฟริมทาง,facebook,93,457,1899.0
3195,ครู นกเล็ก,instagram,4,457,913.0
45,9TANA Tech Channel,facebook,59,453,1900.0
754,Fillykung,instagram,2,450,914.0
2288,Trip and Teach - ไปตามน้ำ,instagram,8,449,915.0
4329,เล่มนี้เล่มโปรด.,facebook,41,448,1901.0
227,Bangkok Foodies,youtube,5,447,828.0
4518,ไปเที่ยวกันมั๊ย by Penguint,instagram,29,446,916.0
3912,สารพันปัญหาการเลี้ยงลูก,youtube,5,439,829.0
1667,OutOfMyMind on Value Investment,facebook,20,434,1902.0
4328,เล่มนี้อ่านจบที่ไหน,facebook,55,429,1903.0
2215,The Money Gym เทรนการเงินของคุณให้แข็งแรง,facebook,84,425,1904.0
3338,ดร.จิติพล พฤกษาเมธานันท์,twitter,190,425,365.0
2831,odiniapp,youtube,23,424,830.0
3932,สู้กับศัพท์,twitter,19,423,366.0
2432,Yueiiz K,youtube,7,420,831.0
4195,เที่ยวซิคะ,facebook,129,418,1905.0
3700,มาอ่านหนังสือกัน,facebook,25,416,1906.0
1953,SaroopBook สรุปหนังสือน่าอ่าน,facebook,4,416,1906.0
2863,peachhypeach,youtube,7,413,832.0
3976,หมอโดม รถนิยม,youtube,2,413,832.0
3245,คุณแม่เลอค่า,youtube,57,412,833.0
3037,กระเพาะเดินทาง tummytravel,instagram,16,412,917.0
3026,yokykrittin,instagram,5,412,917.0
428,Chill Journey :: เที่ยวอย่างชิว,instagram,10,409,918.0
152,Art of MANA DKK,facebook,9,402,1907.0
3590,ผู้ประกอบการรุ่นใหม่ใส่ใจบัญชีและภาษี,youtube,37,401,834.0
1684,PHAR,facebook,11,398,1908.0
2743,lolaytoon,instagram,2,398,919.0
3421,ท่องเที่ยวสะดุดตา Sadoodta,twitter,128,394,367.0
816,Freeman Rider,youtube,13,390,835.0
2360,WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,instagram,62,384,920.0
1928,SPEED RIDER,facebook,250,383,1909.0
2545,dalyn.diet,youtube,5,382,836.0
3346,ตังเม Bucciime,twitter,82,381,368.0
1434,Miew8,facebook,38,378,1910.0
2915,reviewchiangmai,youtube,66,372,837.0
4083,อาตี๋ รีวิว,instagram,76,371,921.0
2250,ThinkofLiving.Com,twitter,87,368,369.0
872,Ginyuudai - กินอยู่ได้,twitter,7,368,369.0
4034,อยากเที่ยวก็เที่ยว,instagram,16,365,922.0
2600,ger.c_world,instagram,3,364,923.0
3654,พ่อมหาจำเริญเชิญเทรด,facebook,27,363,1911.0
2818,notebookspec,twitter,306,363,370.0
3073,กินกับนอน by PPowder,instagram,24,362,924.0
2183,ThaiDphoto,youtube,8,354,838.0
2364,Wealthy Thai,youtube,43,353,839.0
3480,นิ้วกลมอ่าน,facebook,12,352,1912.0
1421,MheeGamer,facebook,12,350,1913.0
1954,Sasi Tee,facebook,12,349,1914.0
467,Cook With Kui,youtube,31,348,840.0
4457,โลกในนิทรรศการ - World in Exhibits,facebook,12,342,1915.0
2622,happiepie,instagram,6,341,925.0
142,Arifah KH,twitter,3,339,371.0
1365,Makalius TH,youtube,24,334,841.0
2591,foofluffy,facebook,273,333,1916.0
2207,The Charapaabs,facebook,7,332,1917.0
2644,iReview.in.th,twitter,114,332,372.0
3429,ธิชา วงศ์ทิพย์กานนท์,youtube,4,331,842.0
1746,Parents One,youtube,30,330,843.0
975,"HoonCenter - ""หุ้นเซ็นเตอร์"" ความรู้คู่การลงทุน",facebook,23,330,1918.0
4042,อร่อยง่าย by พี่สาว,instagram,50,326,926.0
1853,RK Thai Kitchen & Beyond,youtube,11,324,844.0
1925,SCiamese Ket,facebook,8,323,1919.0
3995,หมูปิ้ง หมาหัวหงอก,youtube,1,320,845.0
1251,Let's Eat Thailand กิน/เที่ยว/ที่เดียวครบ,instagram,22,318,927.0
3533,บันทึกนึกขึ้นได้,youtube,6,317,846.0
2194,Thailand Scooter,facebook,803,317,1920.0
1874,ReviewPapai - รีวิวพาไป,instagram,44,314,928.0
2346,Wannita Kumnui,facebook,106,313,1921.0
2536,chorkung,instagram,1,312,929.0
355,Boysick Channel,facebook,9,311,1922.0
968,History in Brief - ประวัติศาสตร์โลกฉบับย่อ,facebook,9,310,1923.0
3825,วางแผนการเงินกับภูเขา Poohkao Financial Club,youtube,16,308,847.0
1800,Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,youtube,4,308,847.0
342,Bossense,instagram,2,305,930.0
1819,Porschary,youtube,3,304,848.0
3052,กานดา สายทุ้ม,youtube,21,304,848.0
4036,อยากเป็นนักวางแผนการเงิน,instagram,53,303,931.0
